dia anom34 anom4 anom3 anom12
24-JAN-1993 0.04416 0.25678 -0.34157 -0.14986
25-JAN-1993 0.08859 0.32210 -0.30299 -0.14206
26-JAN-1993 0.07672 0.33643 -0.30150 -0.18641
27-JAN-1993 0.12912 0.43261 -0.26788 -0.20816
28-JAN-1993 0.12226 0.30893 -0.19391 -0.17411
29-JAN-1993 0.05886 0.12097 -0.09311 -0.08246
30-JAN-1993 0.06303 0.05615 -0.04824 -0.15438
31-JAN-1993 0.11787 0.16886 -0.00154 -0.19396
01-FEB-1993 0.13961 0.35856 0.04951 -0.23682
02-FEB-1993 0.04165 0.18284 0.03266 -0.19283
03-FEB-1993 0.18206 0.29667 0.08188 0.08062
04-FEB-1993 0.24262 0.48532 0.04822 0.23637
05-FEB-1993 0.16147 0.41063 0.05686 0.35217
06-FEB-1993 0.10387 0.33011 0.11623 0.37107
07-FEB-1993 0.04320 0.12205 0.18185 0.45104
08-FEB-1993 0.05682 0.11843 0.22357 0.48209
09-FEB-1993 0.10524 0.08572 0.28357 0.45686
10-FEB-1993 0.20994 0.08765 0.38452 0.36241
11-FEB-1993 0.25566 0.10690 0.44316 0.38178
12-FEB-1993 0.27011 -0.02005 0.39763 0.24703
13-FEB-1993 0.30200 -0.03347 0.30558 0.33269
14-FEB-1993 0.31922 0.03431 0.36599 0.37620
15-FEB-1993 0.27757 -0.00631 0.38622 0.24336
16-FEB-1993 0.31775 0.04456 0.35813 0.16978
17-FEB-1993 0.37273 0.12627 0.43598 0.35348
18-FEB-1993 0.42762 0.14441 0.52043 0.56122
19-FEB-1993 0.45776 0.27439 0.56827 0.68196
20-FEB-1993 0.42117 0.39233 0.48590 0.45319
21-FEB-1993 0.39511 0.52642 0.32229 0.33610
22-FEB-1993 0.36591 0.38108 0.26110 -0.00843
23-FEB-1993 0.44685 0.24838 0.34942 0.01893
24-FEB-1993 0.39208 0.13577 0.35197 0.33846
25-FEB-1993 0.38302 0.11018 0.32230 0.14243
26-FEB-1993 0.28389 0.03611 0.23625 0.04486
27-FEB-1993 0.29284 0.10551 0.18545 0.37543
28-FEB-1993 0.25024 0.12967 0.18995 0.49421
01-MAR-1993 0.19996 0.03689 0.21153 0.47540
02-MAR-1993 0.14769 -0.02689 0.15236 0.27469
03-MAR-1993 0.05733 0.00603 0.11062 0.17884
04-MAR-1993 0.04272 0.02897 0.08071 0.15773
05-MAR-1993 0.04342 0.00638 0.06804 0.22416
06-MAR-1993 0.03462 -0.02644 0.17960 0.42699
07-MAR-1993 0.07860 0.01735 0.29782 0.44765
08-MAR-1993 0.03643 -0.00188 0.17554 0.35543
09-MAR-1993 0.04577 0.08645 0.08614 0.35153
10-MAR-1993 -0.01162 0.07023 0.00591 0.40897
11-MAR-1993 0.01581 0.24492 -0.03172 0.43051
12-MAR-1993 0.04835 0.19000 -0.04111 0.28425
13-MAR-1993 0.14805 0.10795 0.02013 0.19650
14-MAR-1993 0.23688 0.15448 0.06837 0.17717
15-MAR-1993 0.19683 0.21894 -0.00012 0.15536
16-MAR-1993 0.16359 0.26043 -0.03748 0.05500
17-MAR-1993 0.17380 0.24486 0.00326 0.21876
18-MAR-1993 0.22553 0.40956 0.08844 0.24141
19-MAR-1993 0.34828 0.68974 0.19735 0.34138
20-MAR-1993 0.40735 0.59772 0.35949 0.46288
21-MAR-1993 0.49935 0.46873 0.49856 0.54909
22-MAR-1993 0.50772 0.39884 0.58685 0.60542
23-MAR-1993 0.47664 0.35938 0.62776 0.80331
24-MAR-1993 0.42768 0.36513 0.61484 0.99539
25-MAR-1993 0.52437 0.57179 0.65311 1.19748
26-MAR-1993 0.61923 0.61015 0.82588 1.23657
27-MAR-1993 0.58354 0.49486 0.85540 1.29855
28-MAR-1993 0.53303 0.42495 0.86699 1.36810
29-MAR-1993 0.43500 0.24663 0.89299 1.40885
30-MAR-1993 0.26219 0.10148 0.72497 1.45729
31-MAR-1993 0.10297 -0.13310 0.55102 1.44284
01-APR-1993 -0.08078 -0.33594 0.43911 1.46428
02-APR-1993 -0.16020 -0.24985 0.29910 1.25316
03-APR-1993 -0.15135 -0.12834 0.29527 1.07158
04-APR-1993 -0.14831 -0.33424 0.26151 0.66492
05-APR-1993 -0.04055 -0.40782 0.33533 0.52818
06-APR-1993 0.05917 -0.25570 0.36196 0.42260
07-APR-1993 0.05921 -0.22467 0.33557 0.37539
08-APR-1993 0.02009 -0.25221 0.31358 0.51734
09-APR-1993 0.14006 0.00881 0.35520 0.48861
10-APR-1993 0.17401 0.07743 0.29874 0.40877
11-APR-1993 0.29347 0.26559 0.35539 0.26683
12-APR-1993 0.48348 0.41910 0.55048 0.31486
13-APR-1993 0.61099 0.63877 0.66973 0.35260
14-APR-1993 0.68957 0.64893 0.73820 0.36950
15-APR-1993 0.75472 0.68107 0.75242 0.45628
16-APR-1993 0.77519 0.66231 0.77814 0.57629
17-APR-1993 0.74630 0.67331 0.81168 0.69992
18-APR-1993 0.70413 0.59430 0.78809 0.80516
19-APR-1993 0.72368 0.76811 0.75839 0.87678
20-APR-1993 0.78278 0.75409 0.83774 1.02576
21-APR-1993 0.74520 0.66041 0.85833 1.04667
22-APR-1993 0.75536 0.69650 0.86082 1.00124
23-APR-1993 0.77027 0.69812 0.90644 0.94275
24-APR-1993 0.78302 0.69244 0.92703 0.85853
25-APR-1993 0.75629 0.57196 0.92904 0.87484
26-APR-1993 0.79259 0.43765 1.03704 1.06527
27-APR-1993 0.81052 0.36582 1.09765 1.28980
28-APR-1993 0.80926 0.48526 1.08994 1.35047
29-APR-1993 0.85377 0.50772 1.22774 1.30083
30-APR-1993 0.86703 0.37876 1.32556 1.25487
01-MAY-1993 0.81859 0.19512 1.32141 1.11603
02-MAY-1993 0.74548 0.17770 1.24567 1.09433
03-MAY-1993 0.66531 0.11798 1.18720 1.06439
04-MAY-1993 0.63347 0.05330 1.18330 0.97204
05-MAY-1993 0.64704 0.16888 1.15872 1.02945
06-MAY-1993 0.69503 0.25385 1.12987 1.06592
07-MAY-1993 0.81933 0.48164 1.11851 1.10098
08-MAY-1993 0.84698 0.47857 1.12246 1.08086
09-MAY-1993 0.87365 0.46721 1.18820 1.12931
10-MAY-1993 0.85135 0.51373 1.19220 1.26376
11-MAY-1993 0.78052 0.42184 1.17990 1.24290
12-MAY-1993 0.73538 0.32100 1.16639 1.18560
13-MAY-1993 0.71500 0.50098 1.12727 1.20571
14-MAY-1993 0.78749 0.66831 1.17195 1.18153
15-MAY-1993 0.82606 0.61470 1.11930 1.17395
16-MAY-1993 0.82377 0.66384 0.94141 1.09310
17-MAY-1993 0.88171 0.78267 0.93511 0.87731
18-MAY-1993 0.87158 0.71888 0.92906 0.67029
19-MAY-1993 0.86517 0.74336 0.92268 0.72428
20-MAY-1993 0.83771 0.80389 0.92720 0.83907
21-MAY-1993 0.77534 0.75077 0.88142 0.84187
22-MAY-1993 0.76763 0.67147 0.81238 0.81928
23-MAY-1993 0.79418 0.64566 0.82828 0.62483
24-MAY-1993 0.88649 0.87633 0.89132 0.45546
25-MAY-1993 0.95602 0.68289 1.00520 0.41382
26-MAY-1993 0.93749 0.57554 1.04215 0.38607
27-MAY-1993 0.93768 0.72524 1.00705 0.38603
28-MAY-1993 0.87657 0.72200 0.91638 0.40707
29-MAY-1993 0.77332 0.69966 0.73032 0.37102
30-MAY-1993 0.62107 0.51515 0.53038 0.35152
31-MAY-1993 0.51579 0.45671 0.42448 0.37404
01-JUN-1993 0.42850 0.63058 0.34238 0.45049
02-JUN-1993 0.40702 0.69857 0.35031 0.45802
03-JUN-1993 0.39902 0.67515 0.34131 0.57239
04-JUN-1993 0.36288 0.53602 0.27095 0.62500
05-JUN-1993 0.30732 0.48780 0.19004 0.64279
06-JUN-1993 0.25194 0.56550 0.10924 0.58776
07-JUN-1993 0.26994 0.56560 0.10878 0.56804
08-JUN-1993 0.28974 0.46693 0.17433 0.54820
09-JUN-1993 0.38816 0.51352 0.27007 0.35720
10-JUN-1993 0.38020 0.39775 0.28722 0.27251
11-JUN-1993 0.32437 0.55248 0.19207 0.36066
12-JUN-1993 0.19055 0.57960 0.13058 0.61506
13-JUN-1993 0.10723 0.37918 0.11862 0.62801
14-JUN-1993 0.07558 0.26043 0.16400 0.62517
15-JUN-1993 0.23142 0.27622 0.35706 0.59924
16-JUN-1993 0.32090 0.40553 0.44456 0.50598
17-JUN-1993 0.34092 0.50285 0.47544 0.48463
18-JUN-1993 0.31741 0.45906 0.49059 0.51876
19-JUN-1993 0.32727 0.43027 0.46552 0.50397
20-JUN-1993 0.36517 0.37271 0.46438 0.47424
21-JUN-1993 0.38859 0.50378 0.44057 0.52852
22-JUN-1993 0.44937 0.79157 0.46369 0.59771
23-JUN-1993 0.44210 0.71732 0.53295 0.55224
24-JUN-1993 0.47565 0.53086 0.64122 0.49156
25-JUN-1993 0.48026 0.49862 0.69463 0.45219
26-JUN-1993 0.47050 0.62684 0.71211 0.49518
27-JUN-1993 0.39142 0.64426 0.62426 0.59158
28-JUN-1993 0.33731 0.62123 0.56337 0.69156
29-JUN-1993 0.31179 0.57628 0.52036 0.69571
30-JUN-1993 0.39180 0.50951 0.52622 0.66720
01-JUL-1993 0.42373 0.51075 0.53268 0.72289
02-JUL-1993 0.46838 0.65401 0.55627 0.83103
03-JUL-1993 0.63463 0.91636 0.66629 0.89610
04-JUL-1993 0.63690 0.91895 0.63056 0.82026
05-JUL-1993 0.52503 0.80518 0.53654 0.65258
06-JUL-1993 0.42655 0.65510 0.41625 0.55669
07-JUL-1993 0.29760 0.64914 0.27002 0.24469
08-JUL-1993 0.20658 0.55297 0.24566 0.14587
09-JUL-1993 0.23241 0.45925 0.27466 0.22791
10-JUL-1993 0.21526 0.30347 0.30351 0.36420
11-JUL-1993 0.30904 0.40320 0.37395 0.39982
12-JUL-1993 0.41078 0.60197 0.49517 0.31430
13-JUL-1993 0.48365 0.77785 0.52152 0.24728
14-JUL-1993 0.54927 0.84076 0.50753 0.23162
15-JUL-1993 0.54269 0.72544 0.53032 0.45527
16-JUL-1993 0.51221 0.69302 0.56041 0.49714
17-JUL-1993 0.46220 0.60784 0.50976 0.49680
18-JUL-1993 0.35512 0.39309 0.41998 0.43930
19-JUL-1993 0.21739 0.22953 0.26737 0.38217
20-JUL-1993 0.23065 0.32381 0.24624 0.24217
21-JUL-1993 0.24359 0.38293 0.24689 0.17584
22-JUL-1993 0.34750 0.39808 0.35901 0.08028
23-JUL-1993 0.28656 0.40675 0.29407 -0.00232
24-JUL-1993 0.29952 0.34729 0.21905 -0.05110
25-JUL-1993 0.31825 0.46655 0.09407 -0.16734
26-JUL-1993 0.30678 0.52427 0.05911 -0.21959
27-JUL-1993 0.33716 0.39354 0.08890 -0.19766
28-JUL-1993 0.33269 0.32096 0.06341 -0.21592
29-JUL-1993 0.26210 0.31349 0.06191 -0.24270
30-JUL-1993 0.23171 0.34144 0.06121 -0.25907
31-JUL-1993 0.21787 0.23139 0.03435 -0.21923
01-AUG-1993 0.21148 0.11051 0.09326 -0.15233
02-AUG-1993 0.13824 -0.19516 0.12176 -0.17264
03-AUG-1993 0.12654 -0.33422 0.14399 -0.20676
04-AUG-1993 0.12160 -0.21221 0.11643 -0.21770
05-AUG-1993 0.02899 -0.13245 0.06006 -0.23890
06-AUG-1993 -0.07390 -0.18633 0.05595 -0.20678
07-AUG-1993 -0.08383 -0.11294 0.03348 -0.13622
08-AUG-1993 -0.03057 -0.14646 0.02525 -0.16582
09-AUG-1993 -0.03844 -0.24673 -0.03275 -0.19214
10-AUG-1993 -0.02809 -0.21413 0.00783 -0.08623
11-AUG-1993 -0.03495 -0.14781 0.05284 0.04350
12-AUG-1993 -0.02625 -0.09463 0.09397 0.04398
13-AUG-1993 0.06004 -0.03008 0.15331 -0.00392
14-AUG-1993 0.06765 -0.08096 0.17103 0.26154
15-AUG-1993 0.00729 -0.18713 0.14866 0.26110
16-AUG-1993 0.00085 -0.16556 0.09836 0.29019
17-AUG-1993 -0.01855 -0.11262 0.03413 0.26984
18-AUG-1993 -0.03837 -0.22079 0.05373 0.35801
19-AUG-1993 -0.02516 -0.29592 0.09145 0.54194
20-AUG-1993 0.05756 -0.24027 0.20504 0.57340
21-AUG-1993 0.11681 -0.15051 0.25344 0.49482
22-AUG-1993 0.12950 0.01721 0.24935 0.52109
23-AUG-1993 0.14284 -0.08562 0.28659 0.48398
24-AUG-1993 0.16444 -0.07533 0.33242 0.48114
25-AUG-1993 0.13498 0.04165 0.30019 0.44054
26-AUG-1993 0.01872 0.01102 0.15393 0.45368
27-AUG-1993 -0.03848 -0.08601 0.06482 0.49724
28-AUG-1993 -0.14410 -0.33466 0.01168 0.37580
29-AUG-1993 -0.08565 -0.29410 0.05828 0.32338
30-AUG-1993 -0.04063 -0.27900 0.06459 0.38460
31-AUG-1993 -0.07915 -0.25266 0.01417 0.40057
01-SEP-1993 -0.06701 -0.25049 -0.02014 0.28088
02-SEP-1993 0.15777 0.00865 0.13556 0.26897
03-SEP-1993 0.34509 0.01615 0.35812 0.33725
04-SEP-1993 0.38297 0.05704 0.42838 0.26994
05-SEP-1993 0.36495 0.06504 0.48547 0.27558
06-SEP-1993 0.31811 0.14934 0.54709 0.34043
07-SEP-1993 0.32731 0.29164 0.48003 0.38168
08-SEP-1993 0.30582 0.14600 0.41447 0.37400
09-SEP-1993 0.37723 0.17383 0.41294 0.36362
10-SEP-1993 0.44915 0.27556 0.44256 0.35170
11-SEP-1993 0.47283 0.24319 0.47586 0.52824
12-SEP-1993 0.41197 0.48930 0.39217 0.65635
13-SEP-1993 0.32780 0.50962 0.27725 0.70103
14-SEP-1993 0.15534 0.48998 0.12212 0.79701
15-SEP-1993 0.22632 0.67773 0.19416 0.84049
16-SEP-1993 0.29214 0.56981 0.26563 0.75992
17-SEP-1993 0.31237 0.60450 0.21784 0.69317
18-SEP-1993 0.25615 0.47441 0.14169 0.55803
19-SEP-1993 0.12993 0.23463 0.08576 0.46438
20-SEP-1993 0.10028 0.13950 0.03121 0.29964
21-SEP-1993 0.14119 0.22742 0.02085 0.19032
22-SEP-1993 0.20374 0.35656 -0.08002 0.25435
23-SEP-1993 0.15813 0.43125 -0.17831 0.53529
24-SEP-1993 0.25219 0.62726 -0.14319 0.48827
25-SEP-1993 0.34349 0.69432 -0.09026 0.44357
26-SEP-1993 0.37179 0.52710 0.00867 0.05831
27-SEP-1993 0.38441 0.39479 0.05423 -0.10716
28-SEP-1993 0.28826 0.29116 0.02517 -0.14268
29-SEP-1993 0.16547 -0.00560 0.07816 -0.08663
30-SEP-1993 0.11096 -0.18408 0.13322 -0.02482
01-OCT-1993 0.09126 -0.28823 0.28719 0.01340
02-OCT-1993 0.04756 -0.33501 0.35296 0.00205
03-OCT-1993 -0.02572 -0.50293 0.35785 -0.02636
04-OCT-1993 -0.05311 -0.51008 0.32798 0.01776
05-OCT-1993 0.02061 -0.38066 0.24491 0.07902
06-OCT-1993 0.26790 -0.14058 0.30771 0.02885
07-OCT-1993 0.34276 0.07800 0.32609 0.00982
08-OCT-1993 0.37675 0.06613 0.38502 0.08914
09-OCT-1993 0.41772 0.11559 0.48753 0.13328
10-OCT-1993 0.45982 0.33990 0.56904 0.21095
11-OCT-1993 0.34687 0.40742 0.54151 0.28635
12-OCT-1993 0.30294 0.25215 0.57389 0.38864
13-OCT-1993 0.33173 0.20955 0.65953 0.33524
14-OCT-1993 0.40608 0.24650 0.62988 0.44459
15-OCT-1993 0.34911 0.34521 0.50809 0.47704
16-OCT-1993 0.17243 0.16694 0.35060 0.53513
17-OCT-1993 0.14095 0.28383 0.26099 0.59820
18-OCT-1993 0.17481 0.33638 0.20355 0.59251
19-OCT-1993 0.18812 0.37581 0.12970 0.58322
20-OCT-1993 0.17502 0.39720 0.07436 0.54975
21-OCT-1993 0.13009 0.41798 0.01726 0.42075
22-OCT-1993 0.04708 0.45122 -0.07822 0.33004
23-OCT-1993 0.15898 0.65694 -0.06566 0.30833
24-OCT-1993 0.38875 0.87392 0.01861 0.35147
25-OCT-1993 0.44712 0.97038 0.09753 0.39508
26-OCT-1993 0.44776 1.01563 0.17218 0.39054
27-OCT-1993 0.45502 0.90294 0.20338 0.40334
28-OCT-1993 0.41636 0.82771 0.20565 0.39385
29-OCT-1993 0.49106 0.72496 0.27105 0.35553
30-OCT-1993 0.61832 0.91180 0.30283 0.36141
31-OCT-1993 0.65278 1.01644 0.37322 0.47319
01-NOV-1993 0.57638 0.79563 0.36823 0.49234
02-NOV-1993 0.57695 0.72290 0.37893 0.58176
03-NOV-1993 0.63629 0.96218 0.39399 0.59952
04-NOV-1993 0.68611 1.16633 0.39756 0.49742
05-NOV-1993 0.59646 0.99638 0.35588 0.40279
06-NOV-1993 0.58393 0.96740 0.33906 0.34492
07-NOV-1993 0.53370 0.71701 0.31079 0.29972
08-NOV-1993 0.42938 0.41059 0.22126 0.26788
09-NOV-1993 0.30500 0.35496 0.14143 0.18660
10-NOV-1993 0.32819 0.24950 0.17634 0.20943
11-NOV-1993 0.33519 0.25868 0.22277 0.25479
12-NOV-1993 0.36039 0.50758 0.24986 0.25305
13-NOV-1993 0.31618 0.50091 0.23920 0.21935
14-NOV-1993 0.30133 0.34250 0.28415 0.10626
15-NOV-1993 0.25904 0.23961 0.24737 -0.07667
16-NOV-1993 0.19947 0.14897 0.12664 -0.21893
17-NOV-1993 0.19314 0.15779 0.05720 -0.22044
18-NOV-1993 0.16451 0.16262 0.04063 -0.25846
19-NOV-1993 0.03306 0.03394 -0.05878 -0.23878
20-NOV-1993 -0.10088 -0.23459 -0.15325 -0.03221
21-NOV-1993 -0.05277 0.04137 -0.15704 -0.06454
22-NOV-1993 -0.00431 0.06827 -0.09711 -0.02341
23-NOV-1993 0.04100 0.07412 -0.05265 -0.03649
24-NOV-1993 0.06321 0.08363 -0.02817 -0.36562
25-NOV-1993 0.09279 -0.01594 -0.00503 -0.43223
26-NOV-1993 0.18061 -0.01169 0.06039 -0.15024
27-NOV-1993 0.20214 -0.05291 0.09118 -0.17689
28-NOV-1993 0.16780 -0.02427 0.12742 -0.34720
29-NOV-1993 0.22033 0.11703 0.15426 -0.60865
30-NOV-1993 0.34959 0.31458 0.20122 -0.80255
01-DEC-1993 0.38293 0.43690 0.20894 -0.78105
02-DEC-1993 0.42777 0.40408 0.22899 -0.66015
03-DEC-1993 0.41204 0.50440 0.16608 -0.48967
04-DEC-1993 0.39809 0.52110 0.14942 -0.53674
05-DEC-1993 0.37741 0.46776 0.16049 -0.71243
06-DEC-1993 0.43349 0.68297 0.15229 -0.79412
07-DEC-1993 0.65544 0.94438 0.19466 -0.86789
08-DEC-1993 0.68906 0.93136 0.18762 -0.91139
09-DEC-1993 0.58566 0.90710 0.13398 -0.90931
10-DEC-1993 0.40990 0.78601 0.06510 -0.79611
11-DEC-1993 0.23797 0.64852 -0.02370 -0.68966
12-DEC-1993 0.12105 0.50604 -0.10990 -0.52334
13-DEC-1993 -0.01258 0.34100 -0.18737 -0.31433
14-DEC-1993 0.01614 0.31527 -0.09698 -0.25877
15-DEC-1993 0.14725 0.43699 0.00498 -0.13055
16-DEC-1993 0.23156 0.55362 0.05147 -0.01638
17-DEC-1993 0.25133 0.55340 0.09678 0.03300
18-DEC-1993 0.16722 0.43374 0.12754 -0.03174
19-DEC-1993 0.17378 0.45513 0.12178 -0.08871
20-DEC-1993 0.19693 0.76050 0.06913 -0.19541
21-DEC-1993 0.20316 0.67970 0.04889 -0.28360
22-DEC-1993 0.14185 0.67757 0.01080 -0.33665
23-DEC-1993 0.16530 0.64798 -0.06181 -0.41773
24-DEC-1993 0.12504 0.47288 -0.10519 -0.51799
25-DEC-1993 0.00207 0.19385 -0.13999 -0.37736
26-DEC-1993 -0.17777 0.02504 -0.23380 -0.35297
27-DEC-1993 -0.35516 -0.35114 -0.28343 -0.42589
28-DEC-1993 -0.39642 -0.38905 -0.27716 -0.48610
29-DEC-1993 -0.33490 -0.25884 -0.19832 -0.37168
30-DEC-1993 -0.30179 -0.24066 -0.14051 -0.18204
31-DEC-1993 -0.25605 -0.19783 -0.04330 -0.09643
01-JAN-1994 -0.16734 -0.31906 0.08544 -0.10456
02-JAN-1994 -0.08900 -0.33040 0.19722 -0.10459
03-JAN-1994 -0.04611 -0.17396 0.23759 -0.20373
04-JAN-1994 0.04120 -0.08864 0.27307 -0.18224
05-JAN-1994 0.04767 -0.20024 0.25678 -0.12752
06-JAN-1994 -0.00426 -0.25089 0.23375 -0.13527
07-JAN-1994 0.11698 0.12888 0.23244 -0.11904
08-JAN-1994 0.23638 0.38140 0.22742 -0.14364
09-JAN-1994 0.23461 0.49037 0.18310 -0.14026
10-JAN-1994 0.17675 0.33191 0.14497 -0.21229
11-JAN-1994 0.13290 0.22295 0.11594 -0.40521
12-JAN-1994 0.01885 0.12397 0.03881 -0.41978
13-JAN-1994 0.00207 0.17504 0.00482 -0.32537
14-JAN-1994 0.08332 0.18999 0.07738 -0.15885
15-JAN-1994 0.11422 0.05794 0.14772 -0.20439
16-JAN-1994 0.07413 0.19444 0.05728 -0.22138
17-JAN-1994 -0.01009 0.22594 -0.03007 -0.17721
18-JAN-1994 -0.09970 0.11272 -0.05999 -0.02054
19-JAN-1994 -0.10840 -0.00935 -0.04731 0.05706
20-JAN-1994 -0.13791 -0.17608 -0.10936 -0.34864
21-JAN-1994 -0.18281 -0.25081 -0.17358 -0.65744
22-JAN-1994 -0.25781 -0.31970 -0.21701 -0.51216
23-JAN-1994 -0.43052 -0.52520 -0.27615 -0.30350
24-JAN-1994 -0.46115 -0.42137 -0.27514 -0.25408
25-JAN-1994 -0.32075 -0.12817 -0.22453 -0.20541
26-JAN-1994 -0.15801 -0.00216 -0.22265 -0.17636
27-JAN-1994 -0.05536 -0.03143 -0.13687 -0.07713
28-JAN-1994 -0.00600 0.01596 -0.06735 -0.18279
29-JAN-1994 0.01474 -0.06193 -0.01579 -0.09250
30-JAN-1994 0.02393 -0.02632 -0.00674 0.14666
31-JAN-1994 0.03326 0.01301 0.05360 0.16821
01-FEB-1994 0.05116 -0.01609 0.13597 0.12585
02-FEB-1994 -0.01547 -0.01956 0.08992 0.10519
03-FEB-1994 -0.06266 0.02863 0.03705 0.22222
04-FEB-1994 -0.06688 0.03881 0.05325 0.24862
05-FEB-1994 -0.03640 -0.00070 0.08831 0.15706
06-FEB-1994 -0.00844 0.00499 0.09607 0.34628
07-FEB-1994 0.07505 0.19799 0.11038 0.31245
08-FEB-1994 0.12779 0.24435 0.15385 0.17958
09-FEB-1994 0.14525 0.35212 0.14944 0.11694
10-FEB-1994 0.19474 0.50681 0.16765 0.01007
11-FEB-1994 0.25661 0.55098 0.16323 -0.16337
12-FEB-1994 0.19993 0.49188 0.10860 -0.26059
13-FEB-1994 0.08434 0.42723 -0.00272 -0.31445
14-FEB-1994 -0.06910 0.23527 -0.15618 -0.40359
15-FEB-1994 -0.17671 0.05671 -0.26406 -0.46456
16-FEB-1994 -0.13929 0.00001 -0.28184 -0.58797
17-FEB-1994 -0.19550 -0.11955 -0.39519 -0.65303
18-FEB-1994 -0.28799 -0.05441 -0.50459 -0.68514
19-FEB-1994 -0.32435 -0.10197 -0.58712 -0.45121
20-FEB-1994 -0.32118 -0.23905 -0.63999 -0.20277
21-FEB-1994 -0.31230 -0.21845 -0.67712 -0.08046
22-FEB-1994 -0.33435 -0.21162 -0.70251 -0.18234
23-FEB-1994 -0.39210 -0.32561 -0.69810 -0.13455
24-FEB-1994 -0.48076 -0.42590 -0.67554 -0.09573
25-FEB-1994 -0.55676 -0.45216 -0.65621 0.00693
26-FEB-1994 -0.60699 -0.50539 -0.68551 -0.01102
27-FEB-1994 -0.54089 -0.55244 -0.53501 -0.07235
28-FEB-1994 -0.35692 -0.47119 -0.35101 -0.23486
01-MAR-1994 -0.27349 -0.41932 -0.22360 -0.34427
02-MAR-1994 -0.19687 -0.31305 -0.12860 -0.47777
03-MAR-1994 -0.07260 -0.09999 -0.09688 -0.34429
04-MAR-1994 0.00854 -0.15246 -0.03519 -0.09639
05-MAR-1994 0.01800 -0.17953 -0.06876 -0.12919
06-MAR-1994 0.01263 -0.10483 -0.15709 -0.35394
07-MAR-1994 0.05427 0.01981 -0.20397 -0.53791
08-MAR-1994 0.17251 -0.01796 -0.17254 -0.63476
09-MAR-1994 0.34419 0.12515 -0.07510 -0.75285
10-MAR-1994 0.51979 0.39554 0.05117 -0.85335
11-MAR-1994 0.62844 0.51766 0.13414 -0.92491
12-MAR-1994 0.64662 0.50494 0.13411 -0.67534
13-MAR-1994 0.55958 0.47050 0.09236 -0.64917
14-MAR-1994 0.45665 0.52792 -0.06521 -0.70458
15-MAR-1994 0.39679 0.53108 -0.15682 -0.78401
16-MAR-1994 0.41581 0.56288 -0.17709 -0.92350
17-MAR-1994 0.37718 0.52507 -0.22931 -1.11857
18-MAR-1994 0.27701 0.47040 -0.29031 -1.14692
19-MAR-1994 0.20068 0.36247 -0.35685 -0.94569
20-MAR-1994 0.10660 0.17582 -0.40858 -0.92634
21-MAR-1994 0.01803 0.09081 -0.44414 -1.03021
22-MAR-1994 -0.05829 0.01361 -0.49461 -1.19511
23-MAR-1994 -0.12497 -0.07240 -0.57003 -1.39316
24-MAR-1994 -0.15348 -0.09814 -0.64905 -1.75456
25-MAR-1994 -0.11907 -0.04380 -0.63529 -1.65392
26-MAR-1994 -0.07721 0.04129 -0.56971 -1.66920
27-MAR-1994 0.06653 0.17343 -0.45285 -1.62394
28-MAR-1994 0.19454 0.36098 -0.39805 -1.26753
29-MAR-1994 0.18343 0.28049 -0.37112 -1.23184
30-MAR-1994 0.13250 0.16711 -0.32823 -0.99690
31-MAR-1994 0.15315 0.19546 -0.27760 -0.94802
01-APR-1994 0.10809 0.10893 -0.30443 -0.83581
02-APR-1994 0.05344 0.00180 -0.29022 -0.76868
03-APR-1994 0.09956 0.03874 -0.31958 -0.81917
04-APR-1994 0.17816 0.20359 -0.31223 -0.80855
05-APR-1994 0.30715 0.38589 -0.16114 -0.80730
06-APR-1994 0.30979 0.36397 -0.10424 -0.88220
07-APR-1994 0.34437 0.51877 -0.12179 -1.07381
08-APR-1994 0.32710 0.40162 -0.11978 -1.21275
09-APR-1994 0.38760 0.29896 -0.05826 -1.15723
10-APR-1994 0.53364 0.58013 0.00737 -1.11763
11-APR-1994 0.57084 0.76568 -0.02117 -1.18807
12-APR-1994 0.49890 0.81330 -0.18687 -1.23700
13-APR-1994 0.28087 0.91378 -0.48404 -1.10282
14-APR-1994 0.22121 0.85512 -0.56809 -1.05522
15-APR-1994 0.23516 0.95381 -0.62945 -1.14242
16-APR-1994 0.29861 0.73333 -0.60092 -1.29615
17-APR-1994 0.21891 0.57741 -0.64359 -1.34966
18-APR-1994 0.10352 0.51415 -0.65554 -1.39801
19-APR-1994 0.11238 0.78081 -0.59755 -1.34308
20-APR-1994 0.01372 0.51918 -0.66203 -1.37071
21-APR-1994 -0.00062 0.38028 -0.72787 -1.13780
22-APR-1994 -0.05527 0.49428 -0.77380 -1.00102
23-APR-1994 -0.15765 0.43689 -0.78481 -1.06640
24-APR-1994 -0.13737 0.36277 -0.78902 -1.23681
25-APR-1994 0.11224 0.33155 -0.61866 -1.36557
26-APR-1994 0.33468 0.61792 -0.43469 -1.54871
27-APR-1994 0.38188 0.62549 -0.34822 -1.56976
28-APR-1994 0.40888 0.60815 -0.21191 -1.31186
29-APR-1994 0.27498 0.33455 -0.20708 -1.08773
30-APR-1994 0.13999 0.24039 -0.29275 -1.10333
01-MAY-1994 0.06591 0.26460 -0.41435 -1.20577
02-MAY-1994 0.09595 0.46304 -0.42909 -1.16415
03-MAY-1994 -0.03642 0.26865 -0.47580 -1.26445
04-MAY-1994 -0.13236 -0.01583 -0.52669 -1.30359
